API,COUNTRY,EMISSIONS,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
INTL.4002-8-TZA-MMTCD.A,Tanzania,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0.002474932,0.008351522,0.017800953,0.027250384,0.054594849,0.108356982,0.112643749,0.106976425,0.142445262,0.08571609,0.133650874,0.175336564,0.170659162,0.18394738,0.199321995,0.15152889,0.176235311,0.153233637,0.125596829,0.140946451,0.194879657,0.199215604,0.215031311,0.232026586,0.255758142,0.205034776,0.618469878,0.673587853,0.630906625,1.105966976,1.127485453,1.320361946,1.385138546,1.347331021
INTL.4010-8-TZA-MMTCD.A,Tanzania,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233311386,0.799924752,0.988795874,1.039732749,1.099896534,1.290838017,1.530172725,0.980879952,1.137820744,1.275143938,1.078967947,2.157935894,2.948056013,1.857269733,2.495959652,2.704801118,2.472731687,2.501112172
INTL.4006-8-TZA-MMTCD.A,Tanzania,Petroleum and other liquids (MMtonnes CO2),1.91186,2.2,2.2,1.9,2.1,2.1,2.7,2.4,2.5,2.5,2.8,2.3,2.6,2.7,2.4,2.4,2.4,2.4,2.4,2.5,2.5,2.9,3.3,3.5,3.8,4.1,4.3,4.511168693,4.9,5.3,4.9,6.61954766,8.308266093,8.930412567,8.825462975,8.011906,7.90672,7.775871,7.859459,7.46563648,7.12847708,7.521748699
INTL.4008-8-THA-MMTCD.A,Thailand,CO2 emissions (MMtonnes CO2),33.57204808,33.96584793,32.93460735,35.31485848,39.55494521,43.1906344,44.67255457,52.28403687,58.57215953,69.61727002,83.68119978,92.70111692,100.3370203,114.7445902,128.1224493,144.8393849,164.5016508,172.9676259,159.0569687,167.73796,158.0371832,167.2081723,183.2545763,202.0353714,220.3273309,236.9723421,231.8429546,225.0930136,248.1841059,259.9536308,258.1515246,264.6193404,281.1947102,291.0759725,294.3149872,295.7146089,294.1578644,300.6129137,303.8311712,307.940054,287.0576382,286.9778623
INTL.4002-8-THA-MMTCD.A,Thailand,Coal and coke (MMtonnes CO2),1.62410808,1.843581265,2.440944012,2.290628484,2.840978539,4.399381063,5.730207901,8.280556866,8.33222286,9.960956682,13.64541312,16.17974359,17.12591034,18.27480072,20.98555836,24.33416255,30.29645861,31.08757002,24.5842898,26.15325915,27.5166898,30.80461854,32.3294376,34.2225276,37.61066186,40.36796798,43.8839356,50.18973217,53.88437618,53.24898289,56.03260141,56.59303366,58.5079469,59.4954509,61.71333439,60.99668583,56.38139959,59.56742164,57.11033646,58.78013645,61.36574545,58.11652664
INTL.4010-8-THA-MMTCD.A,Thailand,Consumed natural gas (MMtonnes CO2),0,2.122266667,2.493663333,3.02423,3.713966667,6.791253333,5.942346667,7.00348,10.23993667,9.656313333,11.03578667,12.52137333,13.21111,16.46978945,18.13689093,19.50522237,22.20519221,27.88005584,29.47267886,32.58470085,36.52049336,43.40355377,47.92513866,52.81284379,54.71666901,59.60437413,60.959019,64.80328146,68.29972969,71.70464787,82.39535871,84.53716208,92.92131545,95.48415709,96.46352871,97.29096044,95.13453058,96.3408865,98.57990515,102.9877248,91.15297063,97.54410633
INTL.4006-8-THA-MMTCD.A,Thailand,Petroleum and other liquids (MMtonnes CO2),31.94794,30,28,30,33,32,33,37,40,50,59,64,70,80,89,101,112,114,105,109,94,93,103,115,128,137,127,110.1,126,135,119.7235645,123.4891446,129.7654478,136.0963646,136.1381241,137.4269626,142.6419342,144.7046055,148.1409296,146.1721927,134.5389221,131.3172294
INTL.4008-8-BHS-MMTCD.A,The Bahamas,CO2 emissions (MMtonnes CO2),3.99007,4.2,3.6,2.7,2.5,2.2,2.4,2.7,2.4,2.8,3,2.6,2.2,2.3,2.7,3.2,3.6,3.5,4,3.6,3.5,3.4,3.4,4.2,4.3,4.9,4.9,3.333506078,5.1,3.6,3.6,2.968306614,3.44992947,3.185439519,3.112139926,2.935131,3.076548,3.664372636,3.982675282,3.983537825,3.360310095,3.586084018
INTL.4002-8-BHS-MMTCD.A,The Bahamas,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-BHS-MMTCD.A,The Bahamas,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000090794,0.006219387,0.00708193,0.011667025,0.022062935
INTL.4006-8-BHS-MMTCD.A,The Bahamas,Petroleum and other liquids (MMtonnes CO2),3.99007,4.2,3.6,2.7,2.5,2.2,2.4,2.7,2.4,2.8,3,2.6,2.2,2.3,2.7,3.2,3.6,3.5,4,3.6,3.5,3.4,3.4,4.2,4.3,4.9,4.9,3.333506078,5.1,3.6,3.6,2.968306614,3.44992947,3.185439519,3.112139926,2.935131,3.076548,3.664281842,3.976455895,3.976455895,3.34864307,3.564021083
INTL.4008-8-TLS-MMTCD.A,Timor-Leste,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.3,0.3,0.3,0.3,0.341776221,0.4,0.2,0.253427,0.262934,0.3110748,0.4694018,0.5390538,0.5286017,0.516702681,0.52698616,0.53420808,0.53835732,0.510211071,0.52685662
INTL.4002-8-TLS-MMTCD.A,Timor-Leste,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-TLS-MMTCD.A,Timor-Leste,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-TLS-MMTCD.A,Timor-Leste,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.3,0.3,0.3,0.3,0.341776221,0.4,0.2,0.253427,0.262934,0.3110748,0.4694018,0.5390538,0.5286017,0.516702681,0.52698616,0.53420808,0.53835732,0.510211071,0.52685662
INTL.4008-8-TGO-MMTCD.A,Togo,CO2 emissions (MMtonnes CO2),0.58233,0.5,0.5,0.6,0.7,0.6,0.5,0.5,0.5,0.6,0.6,1,0.7,0.5,0.6,0.6,0.6,0.7,0.7,1,1.4,1,1.3,2.2,2.3,2.3,2.3,2.608660521,2.886209374,1.552844671,2.719479968,2.444824838,2.113735962,2.205410075,2.410004778,2.585771943,1.968144306,1.816003725,2.276160313,2.319056427,2.137253953,2.081045162
INTL.4002-8-TGO-MMTCD.A,Togo,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203873938,0.186209374,0.252844671,0.319479968,0.287006814,0.237061448,0.213760136,0.310715787,0.302197606,0.320914306,0.32204114,0.618444484,0.676315521,0.558904738,0.428970107
INTL.4010-8-TGO-MMTCD.A,Togo,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075635585,0.087271829,0.191617906,0.192773773,0.190058649
INTL.4006-8-TGO-MMTCD.A,Togo,Petroleum and other liquids (MMtonnes CO2),0.58233,0.5,0.5,0.6,0.7,0.6,0.5,0.5,0.5,0.6,0.6,1,0.7,0.5,0.6,0.6,0.6,0.7,0.7,1,1.4,1,1.3,2.2,2.3,2.3,2.3,2.404786583,2.7,1.3,2.4,2.157818023,1.876674514,1.991649939,2.099288991,2.283574336,1.64723,1.418327,1.570444,1.451123,1.385575442,1.462016407
INTL.4008-8-TON-MMTCD.A,Tonga,CO2 emissions (MMtonnes CO2),0.02911,0.04286,0.04005,0.04286,0.04298,0.04468,0.04728,0.06937,0.08109,0.08744,0.08743,0.09762,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.18639073,0.2,0.2,0.129139232,0.122132704,0.125264058,0.123492205,0.132212561,0.13618498,0.144218035,0.174306579,0.150016259,0.17149238,0.162529327,0.167831795
INTL.4002-8-TON-MMTCD.A,Tonga,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-TON-MMTCD.A,Tonga,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-TON-MMTCD.A,Tonga,Petroleum and other liquids (MMtonnes CO2),0.02911,0.04286,0.04005,0.04286,0.04298,0.04468,0.04728,0.06937,0.08109,0.08744,0.08743,0.09762,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.18639073,0.2,0.2,0.129139232,0.122132704,0.125264058,0.123492205,0.132212561,0.13618498,0.144218035,0.174306579,0.150016259,0.17149238,0.162529327,0.167831795
INTL.4008-8-TTO-MMTCD.A,Trinidad and Tobago,CO2 emissions (MMtonnes CO2),10.55811155,10.09098155,9.8553101,10.64141552,14.1452896,15.3759508,11.22752093,10.52852298,10.73840937,11.3819631,12.21362635,13.64663089,13.87286642,14.88787446,17.04616203,17.86450763,19.68131396,21.31240683,21.21144745,21.88047825,23.14091025,26.01079663,27.46103298,32.96088671,31.06404924,34.73281373,44.7426897,43.86516955,48.08148021,46.44815175,51.57179093,53.19531158,50.93602564,56.56897293,55.19857812,54.23042622,48.95714034,40.87800977,40.48535213,39.65220594,36.11560622,36.2547341
INTL.4002-8-TTO-MMTCD.A,Trinidad and Tobago,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0.00234334,0.003797603,0.001035222,0.00285001,0.003239795,0.001146733,0.002890471,0.001931091,0.001038893,0.002044762,0.002735995,0.004043086,0.006766166,0.00500208,0.008084427,0.01041709,0.015416185,0.022685703,0.008209505,0.010939163,0.022620843,0.006265295,0.002750956,0.009441432,0.014004091,0.001809726,0.01228086,0.00623924,0.010385104,0.001916555,0.000442269
INTL.4010-8-TTO-MMTCD.A,Trinidad and Tobago,Consumed natural gas (MMtonnes CO2),4.49098155,4.49098155,5.6553101,7.041415517,10.6452896,11.9759508,8.427520933,7.928522983,8.538409367,8.9819631,9.81362635,11.14428755,10.76906881,12.08683923,13.84331202,14.86126784,16.78016722,18.20951636,18.20951636,18.67943936,19.63886549,22.00806063,23.45698989,28.25412054,26.15904716,29.6247293,39.53227261,39.64975336,42.9587945,41.03994224,45.66085177,46.34615615,44.62310514,49.10695379,48.30808469,46.67315813,41.10171261,34.12147891,34.51134089,35.01120083,31.81241466,31.95301683
INTL.4006-8-TTO-MMTCD.A,Trinidad and Tobago,Petroleum and other liquids (MMtonnes CO2),6.06713,5.6,4.2,3.6,3.5,3.4,2.8,2.6,2.2,2.4,2.4,2.5,3.1,2.8,3.2,3,2.9,3.1,3,3.2,3.5,4,4,4.7,4.9,5.1,5.2,4.2,5.1,5.4,5.9,6.826534589,6.306655204,7.459268185,6.881052002,7.543264,7.853618,6.74425,5.967772,4.63062,4.301275,4.301275
INTL.4008-8-TUN-MMTCD.A,Tunisia,CO2 emissions (MMtonnes CO2),8.539987205,9.342474207,8.723972978,9.96246457,10.73403274,10.87861744,11.95490363,10.94092988,11.84888295,13.14341791,13.13506107,11.2898395,12.3461428,14.66181224,15.56885221,13.71831973,14.41184811,16.80482546,17.44333319,18.83283102,18.95769226,20.54507273,20.47169794,20.08921912,20.0039388,21.24762382,20.15661413,17.86614199,20.86476695,18.2119548,17.65931813,17.69696342,18.66522487,20.43771143,22.23395271,23.11775831,22.83695014,24.7199535,25.32723463,23.69207702,21.82025147,22.37995866
INTL.4002-8-TUN-MMTCD.A,Tunisia,Coal and coke (MMtonnes CO2),0.301372685,0.324381647,0.243568258,0.25090377,0.338801337,0.324339758,0.297360073,0.389918077,0.391339392,0.436625712,0.393846911,0.348820901,0.390041674,0.449511741,0.39292221,0.327664327,0.364158454,0.300824187,0.146927061,0.407926804,0.361457265,0.342611682,0.247820551,0.186586936,0.079890274,0.038594445,0.018402131,0.005315678,0.013482392,0.014030144,0.015791045,0.018780784,0.013485833,0.016372008,0.013225381,0.008519169,0.010800185,0.015389891,0.013370071,0.015931447,0.013632962,0.013316644
INTL.4010-8-TUN-MMTCD.A,Tunisia,Consumed natural gas (MMtonnes CO2),0.85251452,0.91809256,1.18040472,1.3115608,2.2952314,2.75427768,2.55754356,2.9510118,2.55754356,3.6067922,3.54121416,1.041018596,1.956101124,3.212300497,4.175930002,3.490655401,4.047689654,5.504001276,6.296406128,6.424904213,6.596234992,8.202461045,8.223877392,7.902632182,7.924048529,9.209029371,8.138212003,6.060826307,8.851284559,6.197924657,6.643527083,6.704291051,7.595495903,8.32466351,9.217893828,9.205741035,9.724255817,10.3602466,10.55112556,10.69424949,10.22476489,10.73444756
INTL.4006-8-TUN-MMTCD.A,Tunisia,Petroleum and other liquids (MMtonnes CO2),7.3861,8.1,7.3,8.4,8.1,7.8,9.1,7.6,8.9,9.1,9.2,9.9,10,11,11,9.9,10,11,11,12,12,12,12,12,12,12,12,11.8,12,12,11,10.97389159,11.05624314,12.09667591,13.0028335,13.90349811,13.10189413,14.344317,14.762739,12.98189608,11.58185361,11.63219445
INTL.4008-8-TUR-MMTCD.A,Turkiye,CO2 emissions (MMtonnes CO2),62.13662464,61.00276168,66.27474257,71.66412311,80.46604503,91.18622097,102.7037908,110.3744604,104.7357859,120.8470782,127.6921665,130.5652331,136.0510739,142.5478102,144.5640463,158.5941344,172.9494335,182.5344738,186.0087803,186.5800976,207.1749497,188.3993106,198.3070055,209.0891882,212.7957798,233.2991988,250.9449587,278.9855136,272.6852767,270.5229121,267.6768926,289.6753817,306.1650784,303.4182801,330.186325,351.1307617,372.7240523,402.6543507,397.8005443,392.4332725,371.5949725,404.3611901
INTL.4002-8-TUR-MMTCD.A,Turkiye,Coal and coke (MMtonnes CO2),19.1094647,19.53831778,22.31164093,25.94357415,30.65577487,40.50047047,48.08178482,48.71946434,43.46173803,53.65472534,56.57476173,60.09073358,60.898234,57.33439887,61.31784174,63.77364799,71.84500357,80.61378541,86.12892021,81.30687057,92.43622084,77.3783207,78.31492383,83.36730719,83.71110848,96.07867091,107.1670219,124.0802032,117.9847744,121.049638,117.4287598,126.6429645,134.3905056,118.4593407,133.4330247,138.0258396,152.4432503,162.2986283,168.9163261,172.2980937,157.2367757,158.0269975
INTL.4010-8-TUR-MMTCD.A,Turkiye,Consumed natural gas (MMtonnes CO2),0,0,0.054542253,0.136355633,0.076359155,0.109084507,0.87352496,1.41947806,2.345316893,6.21781688,6.679921758,8.161138549,8.925823941,9.919722334,10.4898656,13.53897637,16.34475396,19.5006804,20.65528009,24.50650708,29.07491189,31.27829991,34.47047862,41.47266301,43.77546934,53.29283791,60.76456681,70.56409341,70.58412134,67.63709704,73.4422168,86.05852823,87.1660648,88.43579335,93.84386225,92.56503115,89.354499,103.2270023,95.03742821,86.54842685,92.22931985,114.0833217
INTL.4006-8-TUR-MMTCD.A,Turkiye,Petroleum and other liquids (MMtonnes CO2),43.02715994,41.4644439,43.90855939,45.58419333,49.733911,50.576666,53.748481,60.235518,58.928731,60.974536,64.437483,62.313361,66.227016,75.293689,72.756339,81.28151,84.759676,82.420008,79.22458,80.76672,85.663817,79.74269,85.521603,84.249218,85.309202,83.92769,83.01337,84.341217,84.116381,81.836177,76.805916,76.973889,84.608508,96.523146,102.909438,120.539891,130.926303,137.12872,133.84679,133.586752,122.128877,132.250871
INTL.4008-8-TKM-MMTCD.A,Turkmenistan,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,19.35137608,18.29803584,17.28897198,18.06092694,18.01633644,19.02409556,17.63174358,19.08585546,23.91702329,29.83289508,34.5602389,43.79963049,47.50636161,48.91932629,38.4435284,36.45641489,32.08643121,47.88009109,58.39371311,67.32838102,77.09980705,79.28204955,81.47924908,98.32131629,98.19853229,97.16221013,97.30632212,98.8399243,100.2259653,105.2341452
INTL.4002-8-TKM-MMTCD.A,Turkmenistan,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,0.504336462,0.354903555,0.24974703,0.144590504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-TKM-MMTCD.A,Turkmenistan,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,7.847039616,8.043132281,8.239224946,9.416336438,9.416336438,9.024095558,8.631743577,10.98585546,14.51702329,18.83289508,22.5602389,30.79963049,32.50636161,34.91932629,24.4435284,22.75641489,16.08643121,34.88009109,42.00127954,50.43684713,59.34323709,60.28488185,60.81455702,78.19967329,78.19967329,77.12605613,77.12605612,78.86338858,80.61113911,85.60250625
INTL.4006-8-TKM-MMTCD.A,Turkmenistan,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,11,9.9,8.8,8.5,8.6,10,9,8.1,9.4,11,12,13,15,14,14,13.7,16,13,16.39243356,16.89153389,17.75656995,18.9971677,20.66469206,20.121643,19.998859,20.036154,20.180266,19.97653572,19.61482622,19.63163897
INTL.4008-8-TCA-MMTCD.A,Turks and Caicos Islands,CO2 emissions (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01661,0.01284,0.01284,0.01284,0.01284,0.01238,0.073110024,0.07776,0.2,0.2,0.1907218,0.1907218,0.192311149,0.206615284,0.212939,0.220254,0.23745,0.23745,0.2447318,0.206093696,0.219349212
INTL.4002-8-TCA-MMTCD.A,Turks and Caicos Islands,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-TCA-MMTCD.A,Turks and Caicos Islands,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-TCA-MMTCD.A,Turks and Caicos Islands,Petroleum and other liquids (MMtonnes CO2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01661,0.01284,0.01284,0.01284,0.01284,0.01238,0.073110024,0.07776,0.2,0.2,0.1907218,0.1907218,0.192311149,0.206615284,0.212939,0.220254,0.23745,0.23745,0.2447318,0.206093696,0.219349212
INTL.4008-8-TUV-MMTCD.A,Tuvalu,CO2 emissions (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4002-8-TUV-MMTCD.A,Tuvalu,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-TUV-MMTCD.A,Tuvalu,Consumed natural gas (MMtonnes CO2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
none,Tuvalu,Petroleum and other liquids (MMtonnes CO2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4008-8-USIQ-MMTCD.A,U.S. Pacific Islands,CO2 emissions (MMtonnes CO2),0.14736,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.333994724,0.3,0.3,0.352942211,0.301108386,0.30193334,0.301108386,0.301108386,0.301108386,0.301037996,0.301545627,0.301545627,0.299861357,0.297043386,0.297043386
INTL.4002-8-USIQ-MMTCD.A,U.S. Pacific Islands,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-USIQ-MMTCD.A,U.S. Pacific Islands,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-USIQ-MMTCD.A,U.S. Pacific Islands,Petroleum and other liquids (MMtonnes CO2),0.14736,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.333994724,0.3,0.3,0.352942211,0.301108386,0.30193334,0.301108386,0.301108386,0.301108386,0.301037996,0.301545627,0.301545627,0.299861357,0.297043386,0.297043386
INTL.4008-8-USOH-MMTCD.A,U.S. Territories,CO2 emissions (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4002-8-USOH-MMTCD.A,U.S. Territories,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
none,U.S. Territories,Consumed natural gas (MMtonnes CO2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
none,U.S. Territories,Petroleum and other liquids (MMtonnes CO2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4008-8-VIR-MMTCD.A,U.S. Virgin Islands,CO2 emissions (MMtonnes CO2),2.111970009,2.106199599,2.106199599,2.106199599,2.111970009,2.106199599,2.106199599,2.219536615,1.840710216,1.519415365,1.984413529,2.346567161,2.456640345,2.226557317,2.503414041,2.701012513,2.648706694,2.641043339,2.670397558,2.474374532,9.399158302,11.30419035,10.74075234,13.19196259,13.25498985,12.54013805,13.21425693,11.8987056,6.585401232,6.26176605,5.776552001,4.216067065,2.665856919,1.371191661,2.925204766,2.935942854,2.438125286,2.438125286,2.438125286,2.438125286,2.277775521,2.400245258
INTL.4002-8-VIR-MMTCD.A,U.S. Virgin Islands,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0.021023696,0.035491078,0.059039147,0.066239042,0.070558979,0.071998959,0.071998959,0.07257495,0.073150944,0.073438939,0.07401493,0.079205224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-VIR-MMTCD.A,U.S. Virgin Islands,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-VIR-MMTCD.A,U.S. Virgin Islands,Petroleum and other liquids (MMtonnes CO2),2.111970009,2.106199599,2.106199599,2.106199599,2.111970009,2.106199599,2.106199599,2.219536615,1.840710216,1.519415365,1.963389833,2.311076083,2.397601198,2.160318275,2.432855062,2.629013553,2.576707734,2.568468389,2.597246614,2.400935593,9.325143372,11.22498512,10.74075234,13.19196259,13.25498985,12.54013805,13.21425693,11.8987056,6.585401232,6.26176605,5.776552001,4.216067065,2.665856919,1.371191661,2.925204766,2.935942854,2.438125286,2.438125286,2.438125286,2.438125286,2.277775521,2.400245258
INTL.4008-8-UGA-MMTCD.A,Uganda,CO2 emissions (MMtonnes CO2),0.70227,0.4,0.5,0.5,0.5,0.6,0.7,0.6,0.9,0.8,0.8,0.9,1,1,1,1,1,1.1,1.2,1.2,1.3,1.4,1.5,1.6,1.6,1.7,1.9,1.90638211,2,3.3,3.4,3.899274398,3.609873639,3.845916221,4.637705422,4.635478,4.859262,5.400768423,5.866205464,5.8414412,5.577643997,5.885357553
INTL.4002-8-UGA-MMTCD.A,Uganda,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-UGA-MMTCD.A,Uganda,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-UGA-MMTCD.A,Uganda,Petroleum and other liquids (MMtonnes CO2),0.70227,0.4,0.5,0.5,0.5,0.6,0.7,0.6,0.9,0.8,0.8,0.9,1,1,1,1,1,1.1,1.2,1.2,1.3,1.4,1.5,1.6,1.6,1.7,1.9,1.90638211,2,3.3,3.4,3.899274398,3.609873639,3.845916221,4.637705422,4.635478,4.859262,5.400768423,5.866205464,5.8414412,5.577643997,5.885357553
INTL.4008-8-UKR-MMTCD.A,Ukraine,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,594.1823502,556.220655,461.9702479,431.6883255,364.3841112,355.0738659,344.2788177,348.6102633,348.7293245,341.4728023,346.9951962,381.2193568,338.771997,341.4191937,361.4323512,372.8693595,366.7924813,266.5814501,294.7670757,327.7859637,303.3430013,288.39949,249.7483619,212.5975622,210.4298447,198.015947,202.8420615,189.7133086,176.66786,179.8798579
INTL.4002-8-UKR-MMTCD.A,Ukraine,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,285.1778474,256.6762744,204.2906559,193.7044009,144.3616687,144.7407216,147.5009368,154.5929907,156.33882,152.1063934,152.6046918,168.292709,151.1329319,150.5839526,165.0659423,173.8412066,168.700619,144.0045115,152.9952424,167.2388251,168.8569172,165.4872676,141.7912373,119.9622746,117.7831912,104.2122297,113.331976,106.2573476,91.34456832,99.23147344
