,COUNTRY,EMISSIONS,Year,Value
31476,Croatia,CO2 emissions (MMtonnes CO2),2014,15.66936482
31477,Croatia,Coal and coke (MMtonnes CO2),2014,2.528818998
31478,Croatia,Consumed natural gas (MMtonnes CO2),2014,3.929405088
31479,Croatia,Petroleum and other liquids (MMtonnes CO2),2014,9.211140732
31480,Cuba,CO2 emissions (MMtonnes CO2),2014,27.81552443
31481,Cuba,Coal and coke (MMtonnes CO2),2014,0.017800449
31482,Cuba,Consumed natural gas (MMtonnes CO2),2014,2.230447937
31483,Cuba,Petroleum and other liquids (MMtonnes CO2),2014,25.56727604
31484,Cyprus,CO2 emissions (MMtonnes CO2),2014,7.043025359
31485,Cyprus,Coal and coke (MMtonnes CO2),2014,0.009769616
31486,Cyprus,Consumed natural gas (MMtonnes CO2),2014,0
31487,Cyprus,Petroleum and other liquids (MMtonnes CO2),2014,7.033255743
31488,Czechia,CO2 emissions (MMtonnes CO2),2014,101.1143208
31489,Czechia,Coal and coke (MMtonnes CO2),2014,64.41261117
31490,Czechia,Consumed natural gas (MMtonnes CO2),2014,14.46165659
31491,Czechia,Petroleum and other liquids (MMtonnes CO2),2014,22.240053
31492,Denmark,CO2 emissions (MMtonnes CO2),2014,39.13989466
31493,Denmark,Coal and coke (MMtonnes CO2),2014,9.606889229
31494,Denmark,Consumed natural gas (MMtonnes CO2),2014,6.57184443
31495,Denmark,Petroleum and other liquids (MMtonnes CO2),2014,22.961161
31496,Djibouti,CO2 emissions (MMtonnes CO2),2014,0.926809265
31497,Djibouti,Coal and coke (MMtonnes CO2),2014,0
31498,Djibouti,Consumed natural gas (MMtonnes CO2),2014,0
31499,Djibouti,Petroleum and other liquids (MMtonnes CO2),2014,0.926809265
31500,Dominica,CO2 emissions (MMtonnes CO2),2014,0.171749852
31501,Dominica,Coal and coke (MMtonnes CO2),2014,0
31502,Dominica,Consumed natural gas (MMtonnes CO2),2014,0
31503,Dominica,Petroleum and other liquids (MMtonnes CO2),2014,0.171749852
31504,Dominican Republic,CO2 emissions (MMtonnes CO2),2014,19.76523156
31505,Dominican Republic,Coal and coke (MMtonnes CO2),2014,2.238741298
31506,Dominican Republic,Consumed natural gas (MMtonnes CO2),2014,2.097121337
31507,Dominican Republic,Petroleum and other liquids (MMtonnes CO2),2014,15.42936892
31508,Ecuador,CO2 emissions (MMtonnes CO2),2014,42.10856662
31509,Ecuador,Coal and coke (MMtonnes CO2),2014,0.056189425
31510,Ecuador,Consumed natural gas (MMtonnes CO2),2014,1.143644192
31511,Ecuador,Petroleum and other liquids (MMtonnes CO2),2014,40.908733
31512,Egypt,CO2 emissions (MMtonnes CO2),2014,224.6032916
31513,Egypt,Coal and coke (MMtonnes CO2),2014,2.00016582
31514,Egypt,Consumed natural gas (MMtonnes CO2),2014,94.32141618
31515,Egypt,Petroleum and other liquids (MMtonnes CO2),2014,128.2817096
31516,El Salvador,CO2 emissions (MMtonnes CO2),2014,6.442372513
31517,El Salvador,Coal and coke (MMtonnes CO2),2014,0.002409775
31518,El Salvador,Consumed natural gas (MMtonnes CO2),2014,0
31519,El Salvador,Petroleum and other liquids (MMtonnes CO2),2014,6.439962738
31520,Equatorial Guinea,CO2 emissions (MMtonnes CO2),2014,3.434863507
31521,Equatorial Guinea,Coal and coke (MMtonnes CO2),2014,0
31522,Equatorial Guinea,Consumed natural gas (MMtonnes CO2),2014,2.687611068
31523,Equatorial Guinea,Petroleum and other liquids (MMtonnes CO2),2014,0.747252439
31524,Eritrea,CO2 emissions (MMtonnes CO2),2014,0.603668434
31525,Eritrea,Coal and coke (MMtonnes CO2),2014,0
31526,Eritrea,Consumed natural gas (MMtonnes CO2),2014,0
31527,Eritrea,Petroleum and other liquids (MMtonnes CO2),2014,0.603668434
31528,Estonia,CO2 emissions (MMtonnes CO2),2014,5.441225491
31529,Estonia,Coal and coke (MMtonnes CO2),2014,0.156943353
31530,Estonia,Consumed natural gas (MMtonnes CO2),2014,1.018888138
31531,Estonia,Petroleum and other liquids (MMtonnes CO2),2014,4.265394
31532,Eswatini,CO2 emissions (MMtonnes CO2),2014,0.915385559
31533,Eswatini,Coal and coke (MMtonnes CO2),2014,0.161918628
31534,Eswatini,Consumed natural gas (MMtonnes CO2),2014,0
31535,Eswatini,Petroleum and other liquids (MMtonnes CO2),2014,0.753466931
31536,Ethiopia,CO2 emissions (MMtonnes CO2),2014,10.77856485
31537,Ethiopia,Coal and coke (MMtonnes CO2),2014,0.864060984
31538,Ethiopia,Consumed natural gas (MMtonnes CO2),2014,0
31539,Ethiopia,Petroleum and other liquids (MMtonnes CO2),2014,9.914503869
31540,Falkland Islands,CO2 emissions (MMtonnes CO2),2014,0.042945483
31541,Falkland Islands,Coal and coke (MMtonnes CO2),2014,0
31542,Falkland Islands,Consumed natural gas (MMtonnes CO2),2014,0
31543,Falkland Islands,Petroleum and other liquids (MMtonnes CO2),2014,0.042945483
31544,Faroe Islands,CO2 emissions (MMtonnes CO2),2014,0.69537097
31545,Faroe Islands,Coal and coke (MMtonnes CO2),2014,0
31546,Faroe Islands,Consumed natural gas (MMtonnes CO2),2014,0
31547,Faroe Islands,Petroleum and other liquids (MMtonnes CO2),2014,0.69537097
31548,Fiji,CO2 emissions (MMtonnes CO2),2014,1.430061731
31549,Fiji,Coal and coke (MMtonnes CO2),2014,4.98E-06
31550,Fiji,Consumed natural gas (MMtonnes CO2),2014,0
31551,Fiji,Petroleum and other liquids (MMtonnes CO2),2014,1.430056754
31552,Finland,CO2 emissions (MMtonnes CO2),2014,45.74459534
31553,Finland,Coal and coke (MMtonnes CO2),2014,12.59322323
31554,Finland,Consumed natural gas (MMtonnes CO2),2014,5.918540109
31555,Finland,Petroleum and other liquids (MMtonnes CO2),2014,27.232832
31556,Former Czechoslovakia,CO2 emissions (MMtonnes CO2),2014,--
31557,Former Czechoslovakia,Coal and coke (MMtonnes CO2),2014,--
31558,Former Czechoslovakia,Consumed natural gas (MMtonnes CO2),2014,--
31559,Former Czechoslovakia,Petroleum and other liquids (MMtonnes CO2),2014,--
31560,Former Serbia and Montenegro,CO2 emissions (MMtonnes CO2),2014,--
31561,Former Serbia and Montenegro,Coal and coke (MMtonnes CO2),2014,--
31562,Former Serbia and Montenegro,Consumed natural gas (MMtonnes CO2),2014,--
31563,Former Serbia and Montenegro,Petroleum and other liquids (MMtonnes CO2),2014,--
31564,Former U.S.S.R.,CO2 emissions (MMtonnes CO2),2014,--
31565,Former U.S.S.R.,Coal and coke (MMtonnes CO2),2014,--
31566,Former U.S.S.R.,Consumed natural gas (MMtonnes CO2),2014,--
31567,Former U.S.S.R.,Petroleum and other liquids (MMtonnes CO2),2014,--
31568,Former Yugoslavia,CO2 emissions (MMtonnes CO2),2014,--
31569,Former Yugoslavia,Coal and coke (MMtonnes CO2),2014,--
31570,Former Yugoslavia,Consumed natural gas (MMtonnes CO2),2014,--
31571,Former Yugoslavia,Petroleum and other liquids (MMtonnes CO2),2014,--
31572,France,CO2 emissions (MMtonnes CO2),2014,342.8498739
31573,France,Coal and coke (MMtonnes CO2),2014,34.89695164
31574,France,Consumed natural gas (MMtonnes CO2),2014,74.92710741
31575,France,Petroleum and other liquids (MMtonnes CO2),2014,233.0258148
31576,French Guiana,CO2 emissions (MMtonnes CO2),2014,0
31577,French Guiana,Coal and coke (MMtonnes CO2),2014,0
31578,French Guiana,Consumed natural gas (MMtonnes CO2),2014,ie
31579,French Guiana,Petroleum and other liquids (MMtonnes CO2),2014,ie
31580,French Polynesia,CO2 emissions (MMtonnes CO2),2014,0.994421436
31581,French Polynesia,Coal and coke (MMtonnes CO2),2014,0
31582,French Polynesia,Consumed natural gas (MMtonnes CO2),2014,0
31583,French Polynesia,Petroleum and other liquids (MMtonnes CO2),2014,0.994421436
31584,Gabon,CO2 emissions (MMtonnes CO2),2014,4.08308916
31585,Gabon,Coal and coke (MMtonnes CO2),2014,0
31586,Gabon,Consumed natural gas (MMtonnes CO2),2014,0.82393916
31587,Gabon,Petroleum and other liquids (MMtonnes CO2),2014,3.25915
31588,"Gambia, The",CO2 emissions (MMtonnes CO2),2014,0.573964564
31589,"Gambia, The",Coal and coke (MMtonnes CO2),2014,0
31590,"Gambia, The",Consumed natural gas (MMtonnes CO2),2014,0
31591,"Gambia, The",Petroleum and other liquids (MMtonnes CO2),2014,0.573964564
31592,Georgia,CO2 emissions (MMtonnes CO2),2014,8.794013167
31593,Georgia,Coal and coke (MMtonnes CO2),2014,1.228245659
31594,Georgia,Consumed natural gas (MMtonnes CO2),2014,4.258165694
31595,Georgia,Petroleum and other liquids (MMtonnes CO2),2014,3.307601814
31596,Germany,CO2 emissions (MMtonnes CO2),2014,783.5586909
31597,Germany,Coal and coke (MMtonnes CO2),2014,318.6328332
31598,Germany,Consumed natural gas (MMtonnes CO2),2014,152.7137347
31599,Germany,Petroleum and other liquids (MMtonnes CO2),2014,312.212123
31600,"Germany, East",CO2 emissions (MMtonnes CO2),2014,--
31601,"Germany, East",Coal and coke (MMtonnes CO2),2014,--
31602,"Germany, East",Consumed natural gas (MMtonnes CO2),2014,--
31603,"Germany, East",Petroleum and other liquids (MMtonnes CO2),2014,--
31604,"Germany, West",CO2 emissions (MMtonnes CO2),2014,--
31605,"Germany, West",Coal and coke (MMtonnes CO2),2014,--
31606,"Germany, West",Consumed natural gas (MMtonnes CO2),2014,--
31607,"Germany, West",Petroleum and other liquids (MMtonnes CO2),2014,--
31608,Ghana,CO2 emissions (MMtonnes CO2),2014,12.27694906
31609,Ghana,Coal and coke (MMtonnes CO2),2014,0.090515263
31610,Ghana,Consumed natural gas (MMtonnes CO2),2014,1.275143938
31611,Ghana,Petroleum and other liquids (MMtonnes CO2),2014,10.91128986
31612,Gibraltar,CO2 emissions (MMtonnes CO2),2014,12.22962503
31613,Gibraltar,Coal and coke (MMtonnes CO2),2014,0
31614,Gibraltar,Consumed natural gas (MMtonnes CO2),2014,0
31615,Gibraltar,Petroleum and other liquids (MMtonnes CO2),2014,12.22962503
31616,Greece,CO2 emissions (MMtonnes CO2),2014,75.75660654
31617,Greece,Coal and coke (MMtonnes CO2),2014,27.20579078
31618,Greece,Consumed natural gas (MMtonnes CO2),2014,5.756459761
31619,Greece,Petroleum and other liquids (MMtonnes CO2),2014,42.794356
31620,Greenland,CO2 emissions (MMtonnes CO2),2014,0.568352543
31621,Greenland,Coal and coke (MMtonnes CO2),2014,0
31622,Greenland,Consumed natural gas (MMtonnes CO2),2014,0
31623,Greenland,Petroleum and other liquids (MMtonnes CO2),2014,0.568352543
31624,Grenada,CO2 emissions (MMtonnes CO2),2014,0.271059272
31625,Grenada,Coal and coke (MMtonnes CO2),2014,0
31626,Grenada,Consumed natural gas (MMtonnes CO2),2014,0
31627,Grenada,Petroleum and other liquids (MMtonnes CO2),2014,0.271059272
31628,Guadeloupe,CO2 emissions (MMtonnes CO2),2014,0
31629,Guadeloupe,Coal and coke (MMtonnes CO2),2014,0
31630,Guadeloupe,Consumed natural gas (MMtonnes CO2),2014,ie
31631,Guadeloupe,Petroleum and other liquids (MMtonnes CO2),2014,ie
31632,Guam,CO2 emissions (MMtonnes CO2),2014,1.798464393
31633,Guam,Coal and coke (MMtonnes CO2),2014,0
31634,Guam,Consumed natural gas (MMtonnes CO2),2014,0
31635,Guam,Petroleum and other liquids (MMtonnes CO2),2014,1.798464393
31636,Guatemala,CO2 emissions (MMtonnes CO2),2014,13.07313403
31637,Guatemala,Coal and coke (MMtonnes CO2),2014,2.477624178
31638,Guatemala,Consumed natural gas (MMtonnes CO2),2014,0
31639,Guatemala,Petroleum and other liquids (MMtonnes CO2),2014,10.59550985
31640,Guinea,CO2 emissions (MMtonnes CO2),2014,2.433724809
31641,Guinea,Coal and coke (MMtonnes CO2),2014,0
31642,Guinea,Consumed natural gas (MMtonnes CO2),2014,0
31643,Guinea,Petroleum and other liquids (MMtonnes CO2),2014,2.433724809
31644,Guinea-Bissau,CO2 emissions (MMtonnes CO2),2014,0.374162768
31645,Guinea-Bissau,Coal and coke (MMtonnes CO2),2014,0
31646,Guinea-Bissau,Consumed natural gas (MMtonnes CO2),2014,0
31647,Guinea-Bissau,Petroleum and other liquids (MMtonnes CO2),2014,0.374162768
31648,Guyana,CO2 emissions (MMtonnes CO2),2014,2.028761361
31649,Guyana,Coal and coke (MMtonnes CO2),2014,0
31650,Guyana,Consumed natural gas (MMtonnes CO2),2014,0
31651,Guyana,Petroleum and other liquids (MMtonnes CO2),2014,2.028761361
31652,Haiti,CO2 emissions (MMtonnes CO2),2014,2.866673923
31653,Haiti,Coal and coke (MMtonnes CO2),2014,0
31654,Haiti,Consumed natural gas (MMtonnes CO2),2014,0
31655,Haiti,Petroleum and other liquids (MMtonnes CO2),2014,2.866673923
31656,Hawaiian Trade Zone,CO2 emissions (MMtonnes CO2),2014,--
31657,Hawaiian Trade Zone,Coal and coke (MMtonnes CO2),2014,
31658,Hawaiian Trade Zone,Consumed natural gas (MMtonnes CO2),2014,--
31659,Hawaiian Trade Zone,Petroleum and other liquids (MMtonnes CO2),2014,--
31660,Honduras,CO2 emissions (MMtonnes CO2),2014,8.652434922
31661,Honduras,Coal and coke (MMtonnes CO2),2014,0.065639055
31662,Honduras,Consumed natural gas (MMtonnes CO2),2014,0
31663,Honduras,Petroleum and other liquids (MMtonnes CO2),2014,8.586795867
31664,Hong Kong,CO2 emissions (MMtonnes CO2),2014,87.8394609
31665,Hong Kong,Coal and coke (MMtonnes CO2),2014,33.11131399
31666,Hong Kong,Consumed natural gas (MMtonnes CO2),2014,5.126078629
31667,Hong Kong,Petroleum and other liquids (MMtonnes CO2),2014,49.60206828
31668,Hungary,CO2 emissions (MMtonnes CO2),2014,43.23547795
31669,Hungary,Coal and coke (MMtonnes CO2),2014,8.888518422
31670,Hungary,Consumed natural gas (MMtonnes CO2),2014,17.15288553
31671,Hungary,Petroleum and other liquids (MMtonnes CO2),2014,17.194074
31672,Iceland,CO2 emissions (MMtonnes CO2),2014,2.803568724
31673,Iceland,Coal and coke (MMtonnes CO2),2014,0.384403655
31674,Iceland,Consumed natural gas (MMtonnes CO2),2014,0
31675,Iceland,Petroleum and other liquids (MMtonnes CO2),2014,2.419165069
31676,India,CO2 emissions (MMtonnes CO2),2014,2020.859393
31677,India,Coal and coke (MMtonnes CO2),2014,1446.310929
31678,India,Consumed natural gas (MMtonnes CO2),2014,102.5484639
31679,India,Petroleum and other liquids (MMtonnes CO2),2014,472
31680,Indonesia,CO2 emissions (MMtonnes CO2),2014,452.8714821
31681,Indonesia,Coal and coke (MMtonnes CO2),2014,152.5453984
31682,Indonesia,Consumed natural gas (MMtonnes CO2),2014,85.2059592
31683,Indonesia,Petroleum and other liquids (MMtonnes CO2),2014,215.1201245
31684,Iran,CO2 emissions (MMtonnes CO2),2014,615.9675083
31685,Iran,Coal and coke (MMtonnes CO2),2014,4.841363024
31686,Iran,Consumed natural gas (MMtonnes CO2),2014,343.3425641
31687,Iran,Petroleum and other liquids (MMtonnes CO2),2014,267.7835811
31688,Iraq,CO2 emissions (MMtonnes CO2),2014,114.3442827
31689,Iraq,Coal and coke (MMtonnes CO2),2014,0
31690,Iraq,Consumed natural gas (MMtonnes CO2),2014,1.775392713
31691,Iraq,Petroleum and other liquids (MMtonnes CO2),2014,112.56889
31692,Ireland,CO2 emissions (MMtonnes CO2),2014,33.69206633
31693,Ireland,Coal and coke (MMtonnes CO2),2014,4.808126812
31694,Ireland,Consumed natural gas (MMtonnes CO2),2014,8.66666052
31695,Ireland,Petroleum and other liquids (MMtonnes CO2),2014,20.217279
31696,Israel,CO2 emissions (MMtonnes CO2),2014,66.56950283
31697,Israel,Coal and coke (MMtonnes CO2),2014,25.5307427
31698,Israel,Consumed natural gas (MMtonnes CO2),2014,15.39677312
31699,Israel,Petroleum and other liquids (MMtonnes CO2),2014,25.641987
31700,Italy,CO2 emissions (MMtonnes CO2),2014,339.6191823
31701,Italy,Coal and coke (MMtonnes CO2),2014,52.92060453
31702,Italy,Consumed natural gas (MMtonnes CO2),2014,118.6167848
31703,Italy,Petroleum and other liquids (MMtonnes CO2),2014,168.081793
31704,Jamaica,CO2 emissions (MMtonnes CO2),2014,8.637067431
31705,Jamaica,Coal and coke (MMtonnes CO2),2014,0.23970799
31706,Jamaica,Consumed natural gas (MMtonnes CO2),2014,0
31707,Jamaica,Petroleum and other liquids (MMtonnes CO2),2014,8.397359441
31708,Japan,CO2 emissions (MMtonnes CO2),2014,1259.83976
31709,Japan,Coal and coke (MMtonnes CO2),2014,472.4063633
31710,Japan,Consumed natural gas (MMtonnes CO2),2014,259.8626551
31711,Japan,Petroleum and other liquids (MMtonnes CO2),2014,527.570742
31712,Jordan,CO2 emissions (MMtonnes CO2),2014,24.00602133
31713,Jordan,Coal and coke (MMtonnes CO2),2014,0.509320813
31714,Jordan,Consumed natural gas (MMtonnes CO2),2014,0.703430516
31715,Jordan,Petroleum and other liquids (MMtonnes CO2),2014,22.79327
31716,Kazakhstan,CO2 emissions (MMtonnes CO2),2014,269.9585684
31717,Kazakhstan,Coal and coke (MMtonnes CO2),2014,210.1692838
31718,Kazakhstan,Consumed natural gas (MMtonnes CO2),2014,25.75790754
31719,Kazakhstan,Petroleum and other liquids (MMtonnes CO2),2014,34.03137706
31720,Kenya,CO2 emissions (MMtonnes CO2),2014,14.18509442
31721,Kenya,Coal and coke (MMtonnes CO2),2014,0.962501577
31722,Kenya,Consumed natural gas (MMtonnes CO2),2014,0
31723,Kenya,Petroleum and other liquids (MMtonnes CO2),2014,13.22259285
31724,Kiribati,CO2 emissions (MMtonnes CO2),2014,0.058690002
31725,Kiribati,Coal and coke (MMtonnes CO2),2014,0
31726,Kiribati,Consumed natural gas (MMtonnes CO2),2014,0
31727,Kiribati,Petroleum and other liquids (MMtonnes CO2),2014,0.058690002
31728,Kuwait,CO2 emissions (MMtonnes CO2),2014,92.41129437
31729,Kuwait,Coal and coke (MMtonnes CO2),2014,0.811270495
31730,Kuwait,Consumed natural gas (MMtonnes CO2),2014,35.97671488
31731,Kuwait,Petroleum and other liquids (MMtonnes CO2),2014,55.623309
31732,Kyrgyzstan,CO2 emissions (MMtonnes CO2),2014,9.574204125
31733,Kyrgyzstan,Coal and coke (MMtonnes CO2),2014,4.082847055
31734,Kyrgyzstan,Consumed natural gas (MMtonnes CO2),2014,0.841594999
31735,Kyrgyzstan,Petroleum and other liquids (MMtonnes CO2),2014,4.64976207
31736,Laos,CO2 emissions (MMtonnes CO2),2014,4.448242014
31737,Laos,Coal and coke (MMtonnes CO2),2014,1.800535504
31738,Laos,Consumed natural gas (MMtonnes CO2),2014,0
31739,Laos,Petroleum and other liquids (MMtonnes CO2),2014,2.64770651
31740,Latvia,CO2 emissions (MMtonnes CO2),2014,7.650229396
31741,Latvia,Coal and coke (MMtonnes CO2),2014,0.228049431
31742,Latvia,Consumed natural gas (MMtonnes CO2),2014,2.530293965
31743,Latvia,Petroleum and other liquids (MMtonnes CO2),2014,4.891886
31744,Lebanon,CO2 emissions (MMtonnes CO2),2014,22.64904207
31745,Lebanon,Coal and coke (MMtonnes CO2),2014,0.476906066
31746,Lebanon,Consumed natural gas (MMtonnes CO2),2014,0
31747,Lebanon,Petroleum and other liquids (MMtonnes CO2),2014,22.172136
31748,Lesotho,CO2 emissions (MMtonnes CO2),2014,0.643414734
31749,Lesotho,Coal and coke (MMtonnes CO2),2014,0
31750,Lesotho,Consumed natural gas (MMtonnes CO2),2014,0
31751,Lesotho,Petroleum and other liquids (MMtonnes CO2),2014,0.643414734
31752,Liberia,CO2 emissions (MMtonnes CO2),2014,1.187724076
31753,Liberia,Coal and coke (MMtonnes CO2),2014,0
31754,Liberia,Consumed natural gas (MMtonnes CO2),2014,0
31755,Liberia,Petroleum and other liquids (MMtonnes CO2),2014,1.187724076
31756,Libya,CO2 emissions (MMtonnes CO2),2014,48.86406283
31757,Libya,Coal and coke (MMtonnes CO2),2014,0
31758,Libya,Consumed natural gas (MMtonnes CO2),2014,11.65285383
31759,Libya,Petroleum and other liquids (MMtonnes CO2),2014,37.211209
31760,Lithuania,CO2 emissions (MMtonnes CO2),2014,13.52355413
31761,Lithuania,Coal and coke (MMtonnes CO2),2014,0.808269972
31762,Lithuania,Consumed natural gas (MMtonnes CO2),2014,5.385977153
31763,Lithuania,Petroleum and other liquids (MMtonnes CO2),2014,7.329307
31764,Luxembourg,CO2 emissions (MMtonnes CO2),2014,10.7136282
31765,Luxembourg,Coal and coke (MMtonnes CO2),2014,0.200727956
31766,Luxembourg,Consumed natural gas (MMtonnes CO2),2014,1.981987978
31767,Luxembourg,Petroleum and other liquids (MMtonnes CO2),2014,8.530912261
31768,Macau,CO2 emissions (MMtonnes CO2),2014,1.720014965
31769,Macau,Coal and coke (MMtonnes CO2),2014,0
31770,Macau,Consumed natural gas (MMtonnes CO2),2014,0.113377751
31771,Macau,Petroleum and other liquids (MMtonnes CO2),2014,1.606637214
31772,Madagascar,CO2 emissions (MMtonnes CO2),2014,3.356112657
31773,Madagascar,Coal and coke (MMtonnes CO2),2014,0.849941918
31774,Madagascar,Consumed natural gas (MMtonnes CO2),2014,0
31775,Madagascar,Petroleum and other liquids (MMtonnes CO2),2014,2.506170739
31776,Malawi,CO2 emissions (MMtonnes CO2),2014,1.095442723
31777,Malawi,Coal and coke (MMtonnes CO2),2014,0.175054432
31778,Malawi,Consumed natural gas (MMtonnes CO2),2014,0
31779,Malawi,Petroleum and other liquids (MMtonnes CO2),2014,0.92038829
31780,Malaysia,CO2 emissions (MMtonnes CO2),2014,219.5959836
31781,Malaysia,Coal and coke (MMtonnes CO2),2014,51.53077282
31782,Malaysia,Consumed natural gas (MMtonnes CO2),2014,69.41218621
31783,Malaysia,Petroleum and other liquids (MMtonnes CO2),2014,98.65302456
31784,Maldives,CO2 emissions (MMtonnes CO2),2014,2.140652498
