COUNTRY,Composite_Indicators,Year,Value
United Kingdom,Fossil fuels (billion kWh),2010,280.628739
United Kingdom,Renewables (billion kWh),2010,27.589379
United Kingdom,Hydroelectricity (billion kWh),2010,3.59138
United Kingdom,Non-hydroelectric renewables (billion kWh),2010,23.997999
United Kingdom,Geothermal (billion kWh),2010,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2010,0.042
United Kingdom,Tide and wave (billion kWh),2010,0.002
United Kingdom,Solar (billion kWh),2010,0.04
United Kingdom,Wind (billion kWh),2010,10.285999
United Kingdom,Biomass and waste (billion kWh),2010,13.67
United Kingdom,Hydroelectric pumped storage (billion kWh),2010,-1.062
United Kingdom,Consumption (quad Btu),2010,9.185947484
United Kingdom,Coal (quad Btu),2010,1.314251664
United Kingdom,Natural gas (quad Btu),2010,3.739887498
United Kingdom,Petroleum and other liquids (quad Btu),2010,3.314678624
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2010,0.817129698
United Kingdom,Nuclear (quad Btu),2010,0.549853345
United Kingdom,Renewables and other (quad Btu),2010,0.267276352
United Kingdom,CO2 emissions (MMtonnes CO2),2010,542.2664319
United Kingdom,Coal and coke (MMtonnes CO2),2010,122.0739217
United Kingdom,Consumed natural gas (MMtonnes CO2),2010,198.4259643
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2010,221.7665459
United Kingdom,Population,2010,62827250.0
United Kingdom,GDP,2010,2515.034
United Kingdom,Generation (billion kWh),2011,350.050286
United Kingdom,Nuclear (billion kWh),2011,62.654999
United Kingdom,Fossil fuels (billion kWh),2011,251.292538
United Kingdom,Renewables (billion kWh),2011,37.039749
United Kingdom,Hydroelectricity (billion kWh),2011,5.69175
United Kingdom,Non-hydroelectric renewables (billion kWh),2011,31.347999
United Kingdom,Geothermal (billion kWh),2011,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2011,0.245
United Kingdom,Tide and wave (billion kWh),2011,0.001
United Kingdom,Solar (billion kWh),2011,0.244
United Kingdom,Wind (billion kWh),2011,15.962999
United Kingdom,Biomass and waste (billion kWh),2011,15.14
United Kingdom,Hydroelectric pumped storage (billion kWh),2011,-0.937
United Kingdom,Consumption (quad Btu),2011,8.617297932
United Kingdom,Coal (quad Btu),2011,1.31933947
United Kingdom,Natural gas (quad Btu),2011,3.104012094
United Kingdom,Petroleum and other liquids (quad Btu),2011,3.224659118
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2011,0.969287251
United Kingdom,Nuclear (quad Btu),2011,0.601258736
United Kingdom,Renewables and other (quad Btu),2011,0.368028515
United Kingdom,CO2 emissions (MMtonnes CO2),2011,503.0792549
United Kingdom,Coal and coke (MMtonnes CO2),2011,122.2510149
United Kingdom,Consumed natural gas (MMtonnes CO2),2011,164.688535
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2011,216.1397051
United Kingdom,Population,2011,63330940.0
United Kingdom,GDP,2011,2541.886
United Kingdom,Generation (billion kWh),2012,344.691533
United Kingdom,Nuclear (billion kWh),2012,63.949001
United Kingdom,Fossil fuels (billion kWh),2012,238.399882
United Kingdom,Renewables (billion kWh),2012,43.35465
United Kingdom,Hydroelectricity (billion kWh),2012,5.30965
United Kingdom,Non-hydroelectric renewables (billion kWh),2012,38.045
United Kingdom,Geothermal (billion kWh),2012,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2012,1.358
United Kingdom,Tide and wave (billion kWh),2012,0.004
United Kingdom,Solar (billion kWh),2012,1.354
United Kingdom,Wind (billion kWh),2012,19.847
United Kingdom,Biomass and waste (billion kWh),2012,16.84
United Kingdom,Hydroelectric pumped storage (billion kWh),2012,-1.012
United Kingdom,Consumption (quad Btu),2012,8.755111675
United Kingdom,Coal (quad Btu),2012,1.640991697
United Kingdom,Natural gas (quad Btu),2012,2.935256495
United Kingdom,Petroleum and other liquids (quad Btu),2012,3.144343016
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2012,1.034520467
United Kingdom,Nuclear (quad Btu),2012,0.59120554
United Kingdom,Renewables and other (quad Btu),2012,0.443314927
United Kingdom,CO2 emissions (MMtonnes CO2),2012,520.3687859
United Kingdom,Coal and coke (MMtonnes CO2),2012,152.616222
United Kingdom,Consumed natural gas (MMtonnes CO2),2012,155.7349254
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2012,212.0176385
United Kingdom,Population,2012,63753940.0
United Kingdom,GDP,2012,2578.704
United Kingdom,Generation (billion kWh),2013,339.34853
United Kingdom,Nuclear (billion kWh),2013,64.133
United Kingdom,Fossil fuels (billion kWh),2013,221.048062
United Kingdom,Renewables (billion kWh),2013,55.193468
United Kingdom,Hydroelectricity (billion kWh),2013,4.70147
United Kingdom,Non-hydroelectric renewables (billion kWh),2013,50.491998
United Kingdom,Geothermal (billion kWh),2013,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2013,2.015
United Kingdom,Tide and wave (billion kWh),2013,0.005
United Kingdom,Solar (billion kWh),2013,2.01
United Kingdom,Wind (billion kWh),2013,28.396998
United Kingdom,Biomass and waste (billion kWh),2013,20.08
United Kingdom,Hydroelectric pumped storage (billion kWh),2013,-1.026
United Kingdom,Consumption (quad Btu),2013,8.729948671
United Kingdom,Coal (quad Btu),2013,1.547553654
United Kingdom,Natural gas (quad Btu),2013,2.898614074
United Kingdom,Petroleum and other liquids (quad Btu),2013,3.093326224
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2013,1.19045472
United Kingdom,Nuclear (quad Btu),2013,0.592906602
United Kingdom,Renewables and other (quad Btu),2013,0.597548118
United Kingdom,CO2 emissions (MMtonnes CO2),2013,509.1214025
United Kingdom,Coal and coke (MMtonnes CO2),2013,147.3865147
United Kingdom,Consumed natural gas (MMtonnes CO2),2013,153.7908007
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2013,207.944087
United Kingdom,Population,2013,64173000.0
United Kingdom,GDP,2013,2625.633
United Kingdom,Generation (billion kWh),2014,321.330497
United Kingdom,Nuclear (billion kWh),2014,57.903001
United Kingdom,Fossil fuels (billion kWh),2014,197.415697
United Kingdom,Renewables (billion kWh),2014,67.012799
United Kingdom,Hydroelectricity (billion kWh),2014,5.8878
United Kingdom,Non-hydroelectric renewables (billion kWh),2014,61.124999
United Kingdom,Geothermal (billion kWh),2014,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2014,4.056
United Kingdom,Tide and wave (billion kWh),2014,0.002
United Kingdom,Solar (billion kWh),2014,4.054
United Kingdom,Wind (billion kWh),2014,31.958999
United Kingdom,Biomass and waste (billion kWh),2014,25.11
United Kingdom,Hydroelectric pumped storage (billion kWh),2014,-1.001
United Kingdom,Consumption (quad Btu),2014,8.273760567
United Kingdom,Coal (quad Btu),2014,1.255225493
United Kingdom,Natural gas (quad Btu),2014,2.647296019
United Kingdom,Petroleum and other liquids (quad Btu),2014,3.103800217
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2014,1.267438838
United Kingdom,Nuclear (quad Btu),2014,0.535310551
United Kingdom,Renewables and other (quad Btu),2014,0.732128287
United Kingdom,CO2 emissions (MMtonnes CO2),2014,468.888779
United Kingdom,Coal and coke (MMtonnes CO2),2014,120.4394401
United Kingdom,Consumed natural gas (MMtonnes CO2),2014,140.4567025
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2014,207.9926364
United Kingdom,Population,2014,64662500.0
United Kingdom,GDP,2014,2709.645
United Kingdom,Generation (billion kWh),2015,328.136974
United Kingdom,Nuclear (billion kWh),2015,63.894555
United Kingdom,Fossil fuels (billion kWh),2015,177.604429
United Kingdom,Renewables (billion kWh),2015,87.60999
United Kingdom,Hydroelectricity (billion kWh),2015,6.29727
United Kingdom,Non-hydroelectric renewables (billion kWh),2015,81.31272
United Kingdom,Geothermal (billion kWh),2015,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2015,7.535
United Kingdom,Tide and wave (billion kWh),2015,0.002
United Kingdom,Solar (billion kWh),2015,7.533
United Kingdom,Wind (billion kWh),2015,40.27472
United Kingdom,Biomass and waste (billion kWh),2015,33.503
United Kingdom,Hydroelectric pumped storage (billion kWh),2015,-0.972
United Kingdom,Consumption (quad Btu),2015,8.361156007
United Kingdom,Coal (quad Btu),2015,0.973582483
United Kingdom,Natural gas (quad Btu),2015,2.706880059
United Kingdom,Petroleum and other liquids (quad Btu),2015,3.184902451
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2015,1.495791014
United Kingdom,Nuclear (quad Btu),2015,0.577031726
United Kingdom,Renewables and other (quad Btu),2015,0.918759288
United Kingdom,CO2 emissions (MMtonnes CO2),2015,450.5015684
United Kingdom,Coal and coke (MMtonnes CO2),2015,94.67892083
United Kingdom,Consumed natural gas (MMtonnes CO2),2015,143.618033
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2015,212.2046146
United Kingdom,Population,2015,65178810.0
United Kingdom,GDP,2015,2774.49
United Kingdom,Generation (billion kWh),2016,326.0448092
United Kingdom,Nuclear (billion kWh),2016,65.149085
United Kingdom,Fossil fuels (billion kWh),2016,174.101684
United Kingdom,Renewables (billion kWh),2016,87.84904022
United Kingdom,Hydroelectricity (billion kWh),2016,5.370412217
United Kingdom,Non-hydroelectric renewables (billion kWh),2016,82.478628
United Kingdom,Geothermal (billion kWh),2016,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2016,10.395205
United Kingdom,Tide and wave (billion kWh),2016,0.0001
United Kingdom,Solar (billion kWh),2016,10.395105
United Kingdom,Wind (billion kWh),2016,37.159423
United Kingdom,Biomass and waste (billion kWh),2016,34.924
United Kingdom,Hydroelectric pumped storage (billion kWh),2016,-1.055
United Kingdom,Consumption (quad Btu),2016,8.295346482
United Kingdom,Coal (quad Btu),2016,0.476009654
United Kingdom,Natural gas (quad Btu),2016,3.047646949
United Kingdom,Petroleum and other liquids (quad Btu),2016,3.27551899
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2016,1.496170889
United Kingdom,Nuclear (quad Btu),2016,0.588361387
United Kingdom,Renewables and other (quad Btu),2016,0.907809502
United Kingdom,CO2 emissions (MMtonnes CO2),2016,428.2376133
United Kingdom,Coal and coke (MMtonnes CO2),2016,48.82474393
United Kingdom,Consumed natural gas (MMtonnes CO2),2016,161.6979883
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2016,217.7148811
United Kingdom,Population,2016,65687880.00000001
United Kingdom,GDP,2016,2834.563
United Kingdom,Generation (billion kWh),2017,324.556063
United Kingdom,Nuclear (billion kWh),2017,63.886861
United Kingdom,Fossil fuels (billion kWh),2017,158.575942
United Kingdom,Renewables (billion kWh),2017,103.08026
United Kingdom,Hydroelectricity (billion kWh),2017,5.88187
United Kingdom,Non-hydroelectric renewables (billion kWh),2017,97.19839
United Kingdom,Geothermal (billion kWh),2017,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2017,11.461266
United Kingdom,Tide and wave (billion kWh),2017,0.004
United Kingdom,Solar (billion kWh),2017,11.457266
United Kingdom,Wind (billion kWh),2017,49.641124
United Kingdom,Biomass and waste (billion kWh),2017,36.096
United Kingdom,Hydroelectric pumped storage (billion kWh),2017,-0.987
United Kingdom,Consumption (quad Btu),2017,8.263278334
United Kingdom,Coal (quad Btu),2017,0.384187915
United Kingdom,Natural gas (quad Btu),2017,2.965321737
United Kingdom,Petroleum and other liquids (quad Btu),2017,3.30880042
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2017,1.604968262
United Kingdom,Nuclear (quad Btu),2017,0.576962242
United Kingdom,Renewables and other (quad Btu),2017,1.028006021
United Kingdom,CO2 emissions (MMtonnes CO2),2017,415.3488106
United Kingdom,Coal and coke (MMtonnes CO2),2017,39.25902034
United Kingdom,Consumed natural gas (MMtonnes CO2),2017,157.3300869
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2017,218.7597033
United Kingdom,Population,2017,66089750.0
United Kingdom,GDP,2017,2903.828
United Kingdom,Generation (billion kWh),2018,320.1469013
United Kingdom,Nuclear (billion kWh),2018,59.0977499
United Kingdom,Fossil fuels (billion kWh),2018,147.6684386
United Kingdom,Renewables (billion kWh),2018,114.2731288
United Kingdom,Hydroelectricity (billion kWh),2018,5.44327
United Kingdom,Non-hydroelectric renewables (billion kWh),2018,108.8298588
United Kingdom,Geothermal (billion kWh),2018,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2018,12.7445098
United Kingdom,Tide and wave (billion kWh),2018,0.009
United Kingdom,Solar (billion kWh),2018,12.7355098
United Kingdom,Wind (billion kWh),2018,56.906349
United Kingdom,Biomass and waste (billion kWh),2018,39.179
United Kingdom,Hydroelectric pumped storage (billion kWh),2018,-0.892416
United Kingdom,Consumption (quad Btu),2018,8.23032386
United Kingdom,Coal (quad Btu),2018,0.322605003
United Kingdom,Natural gas (quad Btu),2018,2.958324646
United Kingdom,Petroleum and other liquids (quad Btu),2018,3.281377118
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2018,1.668017093
United Kingdom,Nuclear (quad Btu),2018,0.533711779
United Kingdom,Renewables and other (quad Btu),2018,1.134305314
United Kingdom,CO2 emissions (MMtonnes CO2),2018,408.9477944
United Kingdom,Coal and coke (MMtonnes CO2),2018,33.60233902
United Kingdom,Consumed natural gas (MMtonnes CO2),2018,156.9588446
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2018,218.3866107
United Kingdom,Population,2018,66478940.0
United Kingdom,GDP,2018,2953.338
United Kingdom,Generation (billion kWh),2019,313.5442484
United Kingdom,Nuclear (billion kWh),2019,51.0320901
United Kingdom,Fossil fuels (billion kWh),2019,138.9076502
United Kingdom,Renewables (billion kWh),2019,124.208547
United Kingdom,Hydroelectricity (billion kWh),2019,5.84628
United Kingdom,Non-hydroelectric renewables (billion kWh),2019,118.362267
United Kingdom,Geothermal (billion kWh),2019,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2019,12.5941009
United Kingdom,Tide and wave (billion kWh),2019,0.014
United Kingdom,Solar (billion kWh),2019,12.5801009
United Kingdom,Wind (billion kWh),2019,63.7951661
United Kingdom,Biomass and waste (billion kWh),2019,41.973
United Kingdom,Hydroelectric pumped storage (billion kWh),2019,-0.6040389
United Kingdom,Consumption (quad Btu),2019,7.978276076
United Kingdom,Coal (quad Btu),2019,0.218881467
United Kingdom,Natural gas (quad Btu),2019,2.901287107
United Kingdom,Petroleum and other liquids (quad Btu),2019,3.193509753
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2019,1.664597749
United Kingdom,Nuclear (quad Btu),2019,0.460870806
United Kingdom,Renewables and other (quad Btu),2019,1.203726943
United Kingdom,CO2 emissions (MMtonnes CO2),2019,391.8438413
United Kingdom,Coal and coke (MMtonnes CO2),2019,23.50011198
United Kingdom,Consumed natural gas (MMtonnes CO2),2019,153.9326229
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2019,214.4111064
United Kingdom,Population,2019,66827690.0
United Kingdom,GDP,2019,3000.719
United Kingdom,Generation (billion kWh),2020,303.4642607
United Kingdom,Nuclear (billion kWh),2020,45.6680299
United Kingdom,Fossil fuels (billion kWh),2020,118.0243245
United Kingdom,Renewables (billion kWh),2020,140.2410272
United Kingdom,Hydroelectricity (billion kWh),2020,6.75391
United Kingdom,Non-hydroelectric renewables (billion kWh),2020,133.4871172
United Kingdom,Geothermal (billion kWh),2020,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2020,13.1689941
United Kingdom,Tide and wave (billion kWh),2020,0.011
United Kingdom,Solar (billion kWh),2020,13.1579941
United Kingdom,Wind (billion kWh),2020,75.3691231
United Kingdom,Biomass and waste (billion kWh),2020,44.949
United Kingdom,Hydroelectric pumped storage (billion kWh),2020,-0.4691209
United Kingdom,Consumption (quad Btu),2020,7.158138663
United Kingdom,Coal (quad Btu),2020,0.195181375
United Kingdom,Natural gas (quad Btu),2020,2.749413388
United Kingdom,Petroleum and other liquids (quad Btu),2020,2.47721993
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2020,1.736323971
United Kingdom,Nuclear (quad Btu),2020,0.411397992
United Kingdom,Renewables and other (quad Btu),2020,1.324925979
United Kingdom,CO2 emissions (MMtonnes CO2),2020,331.1740714
United Kingdom,Coal and coke (MMtonnes CO2),2020,22.20272873
United Kingdom,Consumed natural gas (MMtonnes CO2),2020,145.8747096
United Kingdom,Petroleum and other liquids (MMtonnes CO2),2020,163.096633
United Kingdom,Population,2020,67052940.0
United Kingdom,GDP,2020,2669.714
United Kingdom,Generation (billion kWh),2021,288.6085261
United Kingdom,Nuclear (billion kWh),2021,41.6615449
United Kingdom,Fossil fuels (billion kWh),2021,127.4408054
United Kingdom,Renewables (billion kWh),2021,120.1237486
United Kingdom,Hydroelectricity (billion kWh),2021,5.0149
United Kingdom,Non-hydroelectric renewables (billion kWh),2021,115.1088486
United Kingdom,Geothermal (billion kWh),2021,0.0
United Kingdom,"Solar, tide, wave, fuel cell (billion kWh)",2021,12.55463
United Kingdom,Tide and wave (billion kWh),2021,0.004
United Kingdom,Solar (billion kWh),2021,12.55063
United Kingdom,Wind (billion kWh),2021,64.0083152
United Kingdom,Biomass and waste (billion kWh),2021,38.5459034
United Kingdom,Hydroelectric pumped storage (billion kWh),2021,-0.6175728
United Kingdom,Consumption (quad Btu),2021,7.13533658
United Kingdom,Coal (quad Btu),2021,0.199141749
United Kingdom,Natural gas (quad Btu),2021,2.844620326
